2,"RT @Claire_Carson96: ""Locker room talk"" is another way to say ""boys will be boys"" and idk why people think that's an excuse ??¿¿ #GOPDebate…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @Doughravme: Retweeted @towman883 (@9a1e6c8a99984e2):

#GOPDebate #DumpTrump Has A Mental Illness Its Called Pathological... https://t.c…"
2,"RT @Doughravme: Retweeted @towman883 (@9a1e6c8a99984e2):

#GOPDebate #DumpTrump Has A Mental Illness Its Called Pathological... https://t.c…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"#gopdebate
Locker room? No, on a bus.
Kaboom! Zam! Ka-pow!
Hey, Wacha doin'
Military style shooting, Woohoo!
In the middle of Times Square?"
2,"RT @XenaFamily: #gopdebate
Locker room? No, on a bus.
Kaboom! Zam! Ka-pow!
Hey, Wacha doin'
Military style shooting, Woohoo!
In the middle…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"Years of ignoring SXSW with the sick burn on Trump: ""I stopped watching Yu-Gi-Oh years ago."" #GOPDebate"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @TheDarkNolan: I'm not sure who this is, but I wish he had been around when I was writing #TDK. Great Joker dialogue #GOPDebate https://…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,"RT @EntheosShines: KING OF ALL SMOKING GUNS: CNN Caught Promising To ""Serve"" Clintons #GOPDebate @Bdog99993 @DanScavino @WilkowMajority htt…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @EthanCarterTNA: Thanks for whipping up this remix for your boy (me) @Drake.
#drizzy #GOPDebate https://t.co/SAMvvVzaSO"
2,"RT @EthanCarterTNA: Thanks for whipping up this remix for your boy (me) @Drake.
#drizzy #GOPDebate https://t.co/SAMvvVzaSO"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @Hillary2016Pres: It is past time for women to take their rightful place. @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.c…
2,RT @Hillary2016Pres: It is past time for women to take their rightful place. @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.c…
2,RT @Hillary2016Pres: Who reinvigorated American diplomacy with Asia? @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.co/VhSlnz…
2,RT @Hillary2016Pres: Who reinvigorated American diplomacy with Asia? @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.co/VhSlnz…
2,"RT @Hillary2016Pres: “I will never stop working on issues of equality and opportunity, race, and justice."" @HillaryClinton #GOPdebate https…"
2,"RT @Hillary2016Pres: “I will never stop working on issues of equality and opportunity, race, and justice."" @HillaryClinton #GOPdebate https…"
2,RT @Hillary2016Pres: 7 of Hillary Clinton’s biggest accomplishments. https://t.co/ILVQpFt9X3 @HillaryClinton #Hillary2016 #GOPdebate https:…
2,RT @Hillary2016Pres: 7 of Hillary Clinton’s biggest accomplishments. https://t.co/ILVQpFt9X3 @HillaryClinton #Hillary2016 #GOPdebate https:…
2,RT @Hillary2016Pres: Who restored America’s reputation in the world? @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.co/RTs92O…
2,RT @Hillary2016Pres: Who restored America’s reputation in the world? @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.co/RTs92O…
2,"RT @Hillary2016Pres: ""Our democracy should work for everyone, not just the wealthy and well-connected."" @HillaryClinton #Hillary2016 #ImWit…"
2,"RT @Hillary2016Pres: ""Our democracy should work for everyone, not just the wealthy and well-connected."" @HillaryClinton #Hillary2016 #ImWit…"
